Latitude,Longitude,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
23.11,84.46,8.1,155,0,48.8,21.3,1.4,8.5,0,60,14,6,7.55,0.06,0,101,0
22.42,84.41,8.2,808,0,286.7,106.5,8.1,7.9,0,305,58,39,43,3,0,525,0
23,85.09,8.3,250,0,61,42.6,10,4.8,0,50,18,1,32,4.8,0,163,0
23.12,85.03,8.3,1464,0,555.1,149.1,41,34,0,600,130,67,57,6.4,0,952,0
23.13,85.04,8,377,0,128.1,39.05,5.8,31,0,130,34,11,26,0.08,0,245,0
23.02,85.06,7.9,111,0,24.4,17.75,0,14,0,40,10,4,7.53,0.02,0,72,0
23.12,85.02,7.8,165,0,30.5,28.4,0,24,0,50,12,5,15,1.6,0,107,0
23.07,85.01,7.6,393,0,152.5,24.85,14,24,0,150,36,15,20,1.9,0,255,0
23.05,85.03,7.3,325,0,97.6,35.5,9,31,0,130,24,17,14,0.08,0,211,0
23.04,85,7.2,323,0,109.8,39.05,7,14,0,110,30,12,16,1.5,0,210,0
23.02,85,7.7,192,0,61,24.85,0.35,12,0,75,20,6,8.91,0.02,0,125,0
23.09,85.09,8,152,0,42.7,21.3,0,15,0,70,12,10,3.95,0.07,0,99,0
23.08,85.07,7.8,354,0,85.4,53.25,5.2,30,0,105,16,16,32,2.9,0,230,0
23.06,85.09,7.7,261,0,18.3,71,4.3,7.2,0,85,24,6,20,1.4,0,170,0
23.04,85.09,7.5,585,0,189.1,67.45,16,29,0,240,54,26,23,1.5,0,380,0
23.03,85.05,7.7,109,0,12.2,10.65,0,32,0,30,8,2,9.19,0.08,0,71,0
23.01,85.07,7.8,86,0,24.4,14.2,0,4,0,40,8,5,1.55,0.01,0,56,0
23,85.06,8.3,988,0,378.2,71,45,29,0,360,40,63,51,6.5,0,642,0
23.14,85.11,8.1,196,0,36.6,28.4,0,33,0,75,20,6,11,0.07,0,127,0
23.12,85.13,8.3,274,0,67.1,21.3,23,32,0,95,20,11,18,1.2,0,178,0
23.08,85.13,7.9,1349,0,524.6,131.35,22,34,0,500,50,91,71,12,0,877,0
23.07,85.12,7.9,111,0,24.4,17.75,0,17,0,40,10,4,7.19,0.08,0,72,0
23.07,85.15,7.8,233,0,67.1,35.5,0,12,0,70,14,9,21,0.15,0,151,0
23.06,85.14,7.7,82,0,30.5,10.65,0,0,0,40,10,4,0,0,0,53,0
23.03,85.11,7.9,662,0,231.8,46.15,50,31,0,250,26,45,33,8.2,0,430,0
23.05,85.11,7.9,415,0,109.8,63.9,19,13,0,130,26,16,33,5.6,0,270,0
23.03,85.15,7.9,269,0,30.5,46.15,20,31,0,100,20,12,16,0.19,0,175,0
23.03,85.13,8,186,0,36.6,17.75,17,23,0,70,14,9,10,0.11,0,121,0
22.57,85.16,8.1,682,0,231.8,63.9,35,30,0,255,36,40,38,2.5,0,443,0
23.04,85.16,8.3,1775,0,542.9,269.8,45,6.4,0,600,42,120,111,28,0,1154,0
20.684898,81.4054486,7.5,738,0,231.8,56,107.41,0.15,0,315,102,14.4,16.4,1.74,0.12,,11.2
20.6775619,81.4417627,7.3,510,0,170.8,45.5,28.39,17.13,0,195,56,13.2,25.6,16.35,0.62,,9.98
20.62222222,81.4425,7.6,630,0,347.7,14,8.03,6.73,0,270,68,24,20.24,3.06,0.96,,9.68
20.56999,81.37938,7.7,560,0,262.3,42,5.59,5.95,0,200,46,20.4,35.79,2.67,0.82,,8.66
20.530096,81.368027,7.8,489,0,274.5,24.5,7.72,1.31,0,205,56,15.6,29.02,1.47,1.35,,18.11
20.4845,81.3723,7.7,498,0,268.4,10.5,2.56,6.58,0,210,48,21.6,19.44,0.72,1.08,,26.37
20.4551691,81.3955707,7.8,397,0,176.9,31.5,6.82,2.84,0,160,50,8.4,23.26,1.3,0.99,,27.23
20.3939,81.4257,7.2,1462,0,524.6,161,60.88,2.94,0,455,110,43.2,112.3,0.96,0.12,,21.41
20.37111111,81.44083333,7.6,591,0,256.2,49,14.36,12.17,0,250,78,13.2,22.26,2.19,1.27,,23.57
19.7733,81.9083,7.7,480,0,164.7,45.5,19.07,1.33,0,145,36,13.2,44.45,1.83,1.36,,24.93
20.28333333,81.48333333,7.6,1161,0,353.8,136.5,45.74,1.17,0,350,88,31.2,104.49,2.15,1.56,,25.26
20.2791,81.49583,7.1,1165,0,317.2,164.5,66.18,0.1,0,335,112,13.2,113.17,1.2,1.61,,21.23
20.2828,81.6447,7.6,407,0,140.3,42,15.18,4.95,0,125,40,6,30.73,2.34,0.44,,20.59
20.2875,81.7542,7.2,326,0,146.4,28,8.51,0.1,0,140,24,19.2,18.96,1.01,0.53,,35.85
19.8583,81.6375,6.9,383,0,115.9,56,6.68,12.14,0,150,36,14.4,16.04,2.95,0.35,,31.63
19.8172476,81.6429163,7.1,407,0,109.8,56,5.44,17.09,0,155,42,12,18.72,1.46,0.45,,35.26
19.7817,81.661,7.9,236,0,97.6,10.5,4.88,8.03,0,80,24,4.8,12.23,1.59,0.01,,30.81
19.7208,81.6542,7.7,1058,0,305,157.5,32.95,21.39,0,485,114,48,19.52,1.22,0.01,,33.17
19.6761913,81.6578351,7.6,298,0,128.1,28,7.23,14.85,0,110,28,9.6,17.66,3.35,0.2,,38.05
19.6008,81.6683,7.9,370,0,128.1,35,12.75,20.23,0,135,46,4.8,18.88,1.56,0.08,,28.05
19.5769,81.6652,7.9,347,0,134.2,14,12.22,9.98,0,130,40,7.2,14.94,1.99,0.01,,26.35
19.4711056,81.72087,7.9,287,0,109.8,24.5,6.57,9.86,0,90,32,2.4,16.57,3.99,0.08,,25.68
19.59027,81.72083,8,589,0,207.4,52.5,25.37,12.28,0,180,42,18,39.31,6.88,0.27,,8.73
19.4449,81.7552,8,279,0,128.1,21,4.99,1.73,0,100,28,7.2,16.44,0.75,1.34,,22.69
19.35049,81.81465,7.1,201,0,54.9,21,5.62,24.67,0,80,16,9.6,9.66,2.84,0.01,,5.24
19.3306,81.8319,8,337,0,170.8,17.5,5.13,1.24,0,170,56,7.2,3.7,0.7,0.01,,5.46
19.2014,81.9361,8,390,0,183,21,5.2,16.35,0,190,54,13.2,4.79,0.96,0.2,,8.7
19.2604,81.8916,7.8,415,0,207.4,17.5,5.44,6.82,0,200,68,7.2,3.2,1.21,0.1,,7.88
19.0861,82.0278,7.8,501,0,195.2,38.5,5.5,26.68,0,215,60,15.6,10.14,0.91,0.2,,7.23
19.0639,82.1472,8.2,130,0,67.1,7,5.1,0.1,0,70,26,2.4,2.28,2.1,0.1,,1.29
19.11777,81.90305,8.1,545,0,256.2,28,5.48,15.67,0,245,62,21.6,4.51,2.35,0.2,,7.82
19.09305,81.96194,7.8,374,0,176.9,21,5.98,6.19,0,175,52,10.8,4.46,1.05,0.08,,7.73
19.2028,81.7194,7.7,470,0,195.2,38.5,10.16,1.73,0,195,58,12,18.23,3.15,0.03,,6.1
19.17227,81.7549,7.4,535,0,256.2,28,9.49,7.44,0,245,84,8.4,9.25,1.44,0.09,,8.15
19.92055,81.62333,7.4,255,0,91.5,21,5.68,26.83,0,85,22,7.2,17.72,1.89,0.35,,29.79
20.95432,81.25816,8.2,432,0,237.9,7.1,13.5,6.8,0,200,56,14.4,16.8,0.54,0.72,,11.4
21.01167,81.28693,7.7,1800,0,390.4,284,47.2,65,0,705,184,58.8,57.5,31.5,0.33,,11.1
81.3375,20.9055,8.1,1126,0,305,124.25,63.4,35.6,0,460,100,50.4,47,1.64,0.87,,14.4
20.953424,81.316853,8.1,1205,0,231.8,134.9,80,98.6,0,465,132,32.4,59.9,1.19,0.37,,12.9
20.944928,81.396933,8.4,403,3,219.6,10.65,14.1,7.5,0,185,36,22.8,19.5,0.54,0.77,,11.6
21.45882,81.28801,8.5,283,9,158.6,7.1,3.6,21.1,0,140,46,6,6,0.63,0.36,,10.6
21.65885,81.55344,8.5,246,6,134.2,7.1,5.5,21.9,0,150,48,7.2,3.7,0.26,0.26,,8.5
21.68963,81.48531,8.2,681,0,134.2,49.7,70.5,55.6,0,175,54,9.6,44.1,1.06,0.32,,13
21.68186,81.46407,8.2,721,0,183,71,29.1,59.8,0,325,90,24,14.4,2.1,0.31,,9.2
21.5889,81.2106,8.4,390,3,176.9,10.65,6.4,48,0,200,66,8.4,6.5,0.45,0.28,,10.3
21.4866,81.2983,8.2,400,0,176.9,21.3,18.1,31.5,0,190,24,31.2,7.5,26.5,0.22,,11.1
21.66999,81.39878,8.4,367,3,146.4,10.65,5.2,46.3,0,180,52,12,6.38,0.48,0.21,,10.1
21.3611,81.4167,8.2,505,0,189.1,31.95,7.4,46.3,0,240,78,10.8,12.3,0.9,0.25,,9.5
21.0667,81.275,8.3,320,3,170.8,17.75,7.3,9.5,0,115,32,8.4,30.3,0.58,0.57,,14.2
21.3114,81.3433,8.3,1315,3,427,142,66.5,2.5,0,90,22,8.4,265,6.75,0.84,,8.7
21.4917,81.3944,8.2,789,0,219.6,53.25,67.1,55.9,0,330,82,30,44,1.04,0.28,,8.2
81.48737,21.00221,7.9,2040,0,122,241.4,403,96.4,0,585,150,50.4,156,0.6,0.25,,27.8
21.07044,81.49722,8.2,255,0,122,7.1,10.2,14.5,0,115,34,7.2,5,0.6,0.38,,6.6
21.1917,81.275,8.1,1183,0,317.2,117.15,106.5,21.6,0,355,88,32.4,106,16,0.48,,16
21.0764,81.4833,8.3,721,3,115.9,106.5,51.9,30.2,0,325,76,32.4,2.2,14.1,0.6,,14.1
21.2153,81.2139,8.1,874,0,213.5,110.05,27.5,2.3,0,325,90,24,0.46,16.8,0.65,,10.8
21.5667,81.2139,8.2,762,0,237.9,56.8,26.4,55.1,0,340,118,10.8,15,2.1,0.32,,13.9
21.39166667,81.43805556,8.5,347,12,152.5,17.75,10.9,25.1,0,155,56,3.6,7.6,0.4,0.39,,8.5
20.9444,81.2958,7.9,1230,0,262.3,149.1,76.4,99.6,0,485,136,34.8,66.6,1.03,0.47,,12.8
21.575,81.2917,8.5,287,9,176.9,10.65,8.9,16,0,150,36,14.4,21.2,0.52,0.41,,10.4
21.085,81.30888889,8,751,0,201.3,63.9,44.4,74.6,0,315,84,25.2,15,35,0.52,,4.6
21.03572,81.49688,7.9,2310,0,366,237.85,404,97.4,0,775,256,32.4,125,50.5,0.25,,28.9
81.54693,20.98091,8.5,366,9,189.1,17.75,8.3,9.2,0,135,32,13.2,34,0.56,0.58,,14.1
21.35855,81.35394,8.5,322,9,158.6,14.2,10.6,24.8,0,150,50,6,7.8,0.35,0.76,,8.4
21.0375,81.4583,8.1,711,0,152.5,88.75,37,61.2,0,290,68,28.8,36.5,0.86,0.57,,13.9
21.1667,81.5458,8.2,637,0,152.5,67.45,38,60.7,0,240,80,9.6,29.2,0.79,0.35,,12.1
21.3091,81.463,8.2,647,0,164.7,56.8,75.5,36.8,0,250,44,33.6,36,18,0.25,,12.1
21.24906,81.226387,8.3,1024,3,268.4,134.9,55,49.8,0,400,58,61.2,52,1.58,0.51,,12.2
21.5881,81.4014,7.5,390,0,164.7,14.2,5.4,46.9,0,240,72,14.4,10,70.2,0.2,,14.6
21.0333,81.55,8.1,619,0,109.8,67.45,30.5,34.1,0,235,40,32.4,50.7,1.8,0.15,,17.4
21.4,81.36388889,8,281,0,213.5,10.65,3.6,22.7,0,150,46,8.4,506,0.54,0.15,,15.6
21.325,81.3375,8,1144,0,158.6,117.15,44.5,83.3,0,395,92,39.6,50,40,0.18,,8
21.1,81.4194,8.4,293,3,146.4,46.15,8.1,9.6,0,135,14,24,28,0.5,0.5,,18.8
20.8764,81.2889,7.9,825,0,213.5,99.4,53.4,18.6,0,300,58,37.2,54,1.2,0.48,,17.4
21.0444,81.5283,8,704,0,207.4,60.35,25.7,68.1,0,330,100,19.2,17,0.67,0.31,,14.8
21.5031,81.4533,8,379,0,109.8,28.4,19.3,18.5,0,150,40,12,11,3.8,0.28,,9.3
21.11777778,81.51055556,7.9,883,0,152.5,110.05,58,39.6,0,355,76,39.6,25,1.7,0.55,,19.4
21.12916667,81.56666667,8.1,443,0,134.2,42.6,13.6,39.7,0,195,38,24,18.9,1.6,0.31,,16.3
21.4788,81.4445,7.8,468,0,170.8,28.4,19.3,27.7,0,210,48,21.6,11.1,0.36,0.31,,10.3
21,81.55,8.2,237,0,128.1,10.65,5.3,11.4,0,135,38,9.6,2.5,0.19,0.02,,12.1
21.0568,81.2018,8.1,810,0,237.9,74.55,27.9,68.7,0,370,104,26.4,21.4,0.4,0.48,,16.3
21.03168,81.42751,8,440,0,158.6,28.4,13.7,30.5,0,205,56,15.6,9.4,0.3,0.43,,15.7
20.982357,81.435041,7.8,757,0,183,49.7,44.8,71.4,0,280,76,21.6,10.9,20.9,0.45,,13.7
21.468565,81.303806,7.8,477,0,176.9,28.4,19.6,27.2,0,225,62,16.8,10,0.33,0.32,,1
21.29432,81.32365,8.5,1283,6,390.4,120.7,69.3,11.7,0,55,8,8.4,260,6.5,0.01,,11.3
21.15361111,81.21444444,7.9,618,0,201.3,39.05,19,65,0,255,68,20.4,16.8,9.3,0.02,,12.2
21.14583333,81.19666667,8.1,830,0,195.2,63.9,97,42.9,0,320,84,26.4,32,22.5,0.02,,19.05
21.19083,81.18527,8.1,1144,0,225.7,124.25,47.7,78.3,0,340,98,22.8,50,44,0.12,,7.9
21.19472222,81.15694444,8.2,284,0,122,10.65,12.4,23.5,0,120,40,4.8,6.4,0.33,0.01,,10.7
21.168648,81.149941,8.2,869,0,213.5,56.8,92.2,55,0,340,92,26.4,28.5,22.5,0.48,,18.8
21.1239,81.1467,8.2,551,0,134.2,60.35,29.8,44,0,215,38,28.8,27.5,0.37,0.2,,14.1
22.54003,83.75639,7.4,392,0,146.4,42,12.39,18.21,0,165,44,13.2,1.22,25.18,0.3,,25.18
22.9764,83.6542,7.8,528,0,189.1,38.5,27.2,27.72,0,225,58,19.2,3.01,18.83,0.42,,18.83
23.1019,83.7839,8,575,0,256.2,31.5,29.04,14.79,0,250,66,20.4,3.88,22.37,0.39,,22.37
22.8494,84.1478,7.5,164,0,67.1,10.5,3.61,0.21,0,55,14,4.8,7.07,0.59,0.21,,28.84
22.6861,83.8583,7.6,156,0,67.1,10.5,4.32,5.55,0,45,10,4.8,16.09,0.24,0.83,,29.88
22.6,83.6792,7.7,1164,0,317.2,122.5,52.66,67.05,0,400,126,20.4,50.89,2.5,0.44,,30.87
22.7333,83.7333,7.8,252,0,146.4,7,5.66,0.49,0,100,26,8.4,15.97,2.08,0.74,,30.96
22.9083,83.7475,7.9,396,0,164.7,24.5,19.71,30.43,0,165,38,16.8,14.69,2.64,1.13,,25.24
22.7667,84.0333,7.6,94,0,36.6,10.5,3.49,0.11,0,30,8,2.4,7.01,0.6,0.21,,15.72
22.8094,83.9217,7.5,121,0,30.5,10.5,3.74,8.54,0,30,8,2.4,10.74,0.39,0.21,,21.13
22.63644,83.778332,7.7,252,0,146.4,10.5,4.85,0.13,0,90,28,4.8,16.24,2.06,0.69,,31.31
22.7778,83.9556,7.8,67,0,12.2,7,4.05,8.17,0,5,2,0,10.31,0.38,0.27,,20.63
22.62075,83.86933,7.5,128,0,30.5,10.5,4.5,5.71,0,20,6,1.2,15.99,0.26,0.87,,30.59
23.03038,83.54959,7.2,191,0,73.2,21,4.67,0.23,0,55,14,4.8,19.26,0.22,0.33,,8.74
22.5089,83.8553,7.7,159,0,67.1,10.5,3.6,5.43,0,40,10,3.6,16.21,0.24,0.84,,29.01
22.7042,83.8958,7.7,302,0,152.5,10.5,5.91,6.32,0,110,26,10.8,18.2,0.98,0.55,,21.11
22.7881,83.9331,7.5,67,0,24.4,3.5,3.26,8.14,0,10,4,2.1,10.39,0.39,0.23,,21.56
22.9089,84.2069,7.4,251,0,42.7,35,8.94,24.39,0,55,16,3.6,25.36,1.07,0.31,,24.65
22.8833,84.1389,8,244,0,61,28,9.55,24.15,0,50,14,3.6,25.19,1.08,0.3,,25.09
22.416,83.8682,7.9,393,0,128.1,38.5,13.44,18.33,0,160,48,9.6,13.59,1.23,0.28,,24.04
22.4956,83.9039,7.9,243,0,115.9,14,6.16,6.13,0,85,26,4.8,18.11,0.98,0.54,,18.89
22.7558,83.9681,8,67,0,12.2,7,4.12,8.92,0,10,2,1.2,10.44,0.39,0.19,,21.53
22.88022,83.83154,8,405,0,152.5,21,20.72,30.16,0,155,38,14.4,14.56,2.44,1.03,,18.42
22.6401,83.74115,7.8,1141,0,317.2,115.5,54.26,67.68,0,410,106,34.8,50.79,2.48,0.4,,21.2
22.6,83.9583,7.7,213,0,73.2,14,5.56,14.48,0,70,16,7.2,16.89,0.5,0.26,,20.34
22.4128,83.8258,7.8,492,0,262.3,17.5,12.64,5.41,0,215,66,12,16.68,1.59,0.37,,19.26
22.4333,83.7403,7.4,421,0,207.4,17.5,13.05,6.35,0,175,44,15.6,16.71,1.59,0.25,,17.01
22.6653,83.9583,7.2,857,0,268.4,77,42.99,49.19,0,350,90,30,30.72,3.96,0.33,,19.58
22.7419,83.9542,7.5,752,0,213.5,84,43.22,36.05,0,220,70,10.8,61.33,5.22,0.72,,16.05
22.63377,83.69198,7.8,441,0,183,24.5,21.18,27.46,0,155,52,6,31.24,0.49,0.34,,19.58
22.3847,83.9819,7.9,244,0,109.8,17.5,6.57,6.07,0,85,32,1.2,18.02,0.96,0.49,,19.58
22.5542,83.6042,7.7,826,0,414.8,24.5,23.65,12.46,0,325,66,38.4,40.42,1.16,0.38,,11.35
22.7823,83.6743,7.9,290,0,158.6,3.5,4.36,0.02,0,115,24,13.2,13.76,2,0.73,,24.04
22.9806,83.5403,7.5,189,0,79.3,17.5,5.78,0.03,0,55,14,4.8,17.01,0.22,0.25,,7.73
22.8625,83.675,7.3,766,0,158.6,108.5,10.36,70.17,0,295,86,19.2,36.32,1.76,0.29,,17.47
22.894,83.8136,8.2,394,0,152.5,21,21.12,29.37,0,170,40,16.8,13.14,2.14,0.88,,23.76
22.85308,83.90361,7.3,412,0,146.4,21,21.56,29.01,0,160,42,13.2,13.12,2.52,0.87,,21.83
22.5864,83.4442,8,736,0,378.2,24.5,24.8,12.75,0,305,64,34.8,37.81,1.08,0.31,,14.62
22.5581,83.5069,7.2,729,0,366,24.5,24.29,12.37,0,285,60,32.4,38.02,1.11,0.24,,13.67
22.922,83.706,8,393,0,158.6,21,22.02,29.5,0,175,38,19.2,13.83,2.17,0.86,,21.1
22.5547,83.4625,7.7,785,0,195.2,101.5,16.71,55.07,0,325,74,33.6,29.27,1.84,0.19,,12.29
22.7444,84.1172,7.6,113,0,79.3,10.5,4.03,0.04,0,65,14,7.2,6.45,0.62,0.13,,13.54
22.9594,83.5983,8.1,210,0,67.1,17.5,14.09,9.81,0,80,22,6,12.82,1.22,0.3,,7.4
22.9028,83.6306,7.4,358,0,207.4,21,5.25,0.73,0,140,26,18,9.35,18.75,0.38,,6.97
22.9347,83.6542,7.9,135,0,48.8,7,6.18,11.89,0,50,12,4.8,7.68,1.4,0.29,,12.81
22.7708,84.025,7.5,773,0,146.4,108.5,11.41,69.7,0,285,72,25.2,38.55,1.82,0.27,,17.58
23.0067,83.6614,8,551,0,237.9,35,28.42,19.37,0,255,62,24,17.54,3.18,0.24,,16.44
22.95,84.2819,7.9,243,0,54.9,31.5,10.57,23.36,0,65,22,2.4,23.3,0.98,0.22,,20.54
22.5795,83.8349,8,126,0,54.9,14,5.49,6.04,0,40,10,3.6,14.5,0.23,0.6,,23.75
23.0861,83.8111,8.2,570,0,250.1,31.5,27.37,12.09,0,240,70,15.6,17.2,3.74,0.27,,18.03
22.7944,83.6694,7.9,767,0,189.1,101.5,10.4,70.77,0,280,96,9.6,38.86,1.85,0.41,,18.03
22.9102,84.0924,7.8,717,0,396.5,24.5,23.32,12.47,0,300,78,25.2,39.8,1.3,0.28,,13.58
22.57076,83.65084,7.7,416,0,164.7,21,21.61,26.33,0,145,44,8.4,28.2,1.1,0.31,,21.36
22.9722,84.0306,7.8,243,0,48.8,35,11.15,23.95,0,65,14,7.2,23.1,1.3,0.17,,20.62
23.1264,83.6964,7.2,623,3,274.5,31.5,26.81,12.47,0,270,68,24,18.3,4.3,0.27,,18.05
22.4111,83.6883,8.2,610,0,317.2,17.5,12.71,12.47,0,270,60,28.8,17.4,1.59,0.27,,19.6
22.60972,83.73236,7.8,251,0,146.4,14,5.8,0.23,0,95,34,2.4,18.2,2.1,0.45,,23.28
22.5042,83.95,8,211,0,85.4,14,6.61,14.03,0,70,24,2.4,16.8,1.2,0.09,,19.23
22.89049,83.64231,7.7,680,0,152.5,98,11.19,70.6,0,255,86,9.6,34.2,2.4,0.24,,17.98
21.3922,83.09,7.6,1580,0,122,395.5,53.34,76.21,0,550,130,54,75.2,3.5,0.23,,7.91
21.3694,83.075,8,607,0,170.8,84,12.89,14.21,0,215,66,12,30.8,2.9,0.26,,7.01
22.3975,83.2111,8,456,0,170.8,17.5,5.82,57.05,0,155,16,27.6,26.6,15.5,0.09,,10.9
22.3706,83.2342,8.1,76,0,12.2,14,5.32,0.29,0,20,6,1.2,5.8,2.9,0.02,,10.92
22.1126,83.3327,8,200,0,42.7,35,12.22,27.09,0,75,20,6,13.7,7.5,0.19,,7.63
22.1524,83.1628,7.7,204,0,42.7,21,12.33,28.76,0,60,12,7.2,12.9,8.5,0.24,,9.98
21.8078,83.3983,8,667,0,152.5,42,106.12,8.55,0,275,74,21.6,24.9,1.1,0.01,,9.53
21.55689,83.35484,7.8,512,0,115.9,52.5,83.66,0.89,0,225,52,22.8,12.1,2.1,0.3,,12.14
22.5125,83.4361,8,787,0,225.7,66.5,29.56,79.45,0,325,74,33.6,20.05,4.74,0.17,,14.81
21.525,83.2625,8,458,0,207.4,17.5,10.37,50.62,0,235,44,30,5.59,2.01,0.81,,8.34
22.15911,83.4097,8,378,0,195.2,21,3.09,7.63,0,165,26,24,9.95,17.05,0.3,,5.27
22.3278,83.2667,8.2,296,0,91.5,31.5,17.11,10.59,0,135,20,20.4,7.88,4.49,0.02,,7.06
22.3401,83.1773,8.2,621,0,231.8,14,111,0.66,0,290,42,44.4,11.2,1.79,0.39,,5.77
21.5356,83.1344,8.2,135,0,73.2,3.5,3.73,0.44,0,55,10,7.2,1.62,2.33,0.03,,9.46
22.4353,83.1672,8.2,616,0,244,59.5,17.72,4.11,0,130,34,10.8,80.22,0.94,1.59,,10.51
22.1194,83.3447,8.1,389,0,54.9,45.5,12.7,59.93,0,105,24,10.8,19.7,18.2,0.01,,9.15
22.1328,83.2508,8.1,345,0,158.6,21,5.59,23.07,0,165,20,27.6,12.64,3.44,0.35,,5.59
22.1283,83.1627,8,346,0,158.6,21,5.66,22.91,0,140,22,20.4,12.7,3.42,0.35,,5.66
21.7194,83.3042,7.8,201,0,54.9,14,6.81,23.35,0,80,8,14.4,6.23,0.56,0.01,,6.81
22.5633,83.1119,8.1,658,0,341.6,21,6.81,1.89,0,295,56,37.2,9.2,1.75,0.38,,6.81
21.9833,83.2,8.1,402,0,79.3,42,9,56.91,0,115,16,18,21.75,20.4,0.01,,9
22.5398,83.383,7.9,639,0,292.8,45.5,7.56,0.77,0,160,38,15.6,73.89,0.78,0.34,,9.96
21.5958,83.0033,7.6,178,0,48.8,14,3.44,24.09,0,70,16,7.2,6.29,0.56,0.02,,7.15
22.2722,83.4167,7.8,1203,0,280.6,150.5,75.3,31.25,0,420,82,51.6,72.66,7.25,0.02,,8.38
21.97694444,83.36722222,8,449,0,158.6,24.5,32.56,25.07,0,170,42,15.6,23.22,1.44,0.3,,11.17
22.46646,83.46297,7.2,65,0,12.2,3.5,3.22,18.06,0,25,6,2.4,3.85,0.63,0.19,,5.13
21.4542,83.1167,6.8,342,0,170.8,21,6.43,22.4,0,150,30,18,15.02,3.92,0.33,,5.54
22.6442,83.2869,8.1,420,0,183,14,10.48,3.05,0,165,40,15.6,15.01,1.72,0.73,,18.18
22.13129,83.39631,7.8,326,0,128.1,24.5,7.12,19.35,0,120,30,10.8,14.56,3.1,0.06,,22.24
22.4639,83.2125,7.4,410,0,231.8,17.5,2.59,0.92,0,180,36,21.6,10.45,18.8,0.11,,5.19
22.4152,83.1393,7.5,116,0,24.4,7,30.52,1.85,0,50,12,4.8,4.67,1.93,0.01,,7.96
22.2947,83.2786,7.5,115,0,42.7,7,7.29,12.63,0,45,8,6,2.87,3.99,0.02,,9.19
22.4805,83.1596,8.2,296,0,97.6,35,16.62,10.15,0,125,16,20.4,9.19,5.26,0.02,,6.26
22.0756,83.1269,8.2,210,0,54.9,21,3,29.54,0,65,14,7.2,11.87,11.36,0.03,,6.78
22.0175,83.1064,8,602,0,140.3,59.5,80.08,18.73,0,205,62,12,25.45,18.55,0.18,,6.59
22.3504,83.4982,8,462,0,115.9,31.5,33.05,38.72,0,170,42,15.6,26.1,1.59,0.04,,10.79
22.3431,83.2347,7.4,156,0,67.1,14,4.69,0.49,0,65,8,10.8,3.49,2.42,0.16,,9.66
22.269164,83.202408,7.9,123,0,54.9,3.5,2.57,0.3,0,45,6,7.2,1.73,2.65,0.02,,9.76
22.1708,83.3542,8,462,0,170.8,31.5,30.23,38.82,0,190,46,18,26.15,1.57,0.02,,10.99
21.9614,83.1231,8.1,468,0,250.1,10.5,2.81,1.64,0,180,34,22.8,11.45,20.45,0.06,,5.63
21.6701,83.15981,8,956,0,219.6,105,78.09,17.25,0,210,58,15.6,110.07,2,0.01,,7.08
22.6306,83.4042,8.1,1388,0,231.8,220.5,99.85,33.86,0,255,72,18,174.1,23.35,0.13,,8.4
22.348035,83.610896,8,298,0,103.7,24.5,6.85,19.34,0,125,34,9.6,10.62,2.77,0.62,,26.89
22.3042,83.0958,7.5,128,0,12.2,7,39.44,4.48,0,65,14,7.2,1.66,0.3,0.11,,6.64
21.643,83.111,8.1,121,0,30.5,10.5,5.72,13.2,0,40,10,3.6,3.07,4.11,0.05,,10.72
22.5322,83.1061,8.1,376,0,128.1,24.5,14.83,20.35,0,145,44,8.4,12.63,2.8,0.39,,10.32
21.8692,83.5519,8.2,165,0,54.9,17.5,4.66,0.77,0,65,16,6,6.69,3.77,0.13,,11.75
21.8974,83.394963,8,871,0,213.5,84,74.19,50.56,0,335,52,49.2,34.5,1.09,0.36,,13.95
22.3481,83.5388,8.1,441,0,152.5,24.5,35.06,38.33,0,190,50,15.6,19.77,1.38,0.35,,13.6
21.4256,83.3244,8.1,683,0,176.9,66.5,44.02,24.48,0,215,46,24,44.44,1.47,0.34,,8.39
21.89042,83.3432,7.5,127,0,36.6,10.5,5.47,12.01,0,50,12,4.8,5.3,0.93,0.12,,4.79
21.4603,83.122,7.7,631,0,170.8,73.5,64.88,9.91,0,170,30,22.8,64.13,2.25,1.51,,9.78
22.5367,83.195,8,659,0,213.5,56,46.81,4.78,0,205,56,15.6,57.67,5.39,1.64,,10.93
22.6708,83.3375,8.1,299,0,109.8,24.5,6.16,19.16,0,125,40,6,10.21,2.61,0.58,,25.22
21.6087,82.9362,7.6,1094,0,256.2,140,48.7,62.1,0,375,96,32.4,69.91,7.64,0.6,,23
21.9611,83.3042,7.9,156,0,48.8,14,8.6,11.75,0,70,16,7.2,5.61,0.91,0.84,,0.25
22.3792,83.1167,8.1,90,0,18.3,7,7.6,13.56,0,30,8,2.4,2.73,3.59,0.22,,0.68
22.5797,83.2517,8.3,644,3,231.8,56,40,7.98,0,180,48,14.4,64.59,5.39,0.41,,10
21.9889,83.0986,8.1,789,0,189.1,105,65.2,17.17,0,165,50,9.6,100.54,1.76,0.6,,12
22.2056,83.3694,8.3,444,3,170.8,21,25,38.24,0,180,44,16.8,20.78,1.36,0.82,,12.1
21.77149,83.39559,7.9,640,0,219.6,31.5,48,13.36,0,245,90,4.8,19.74,0.63,0.45,,1.5
